0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.093543307,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.109133858,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.109133858,0.04107,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.116929137,0.04107,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.124724409,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.140314967,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.17149607,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.187086613,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.187086613,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.194881885,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.194881885,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.194881885,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.210472444,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.210472444,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.218267716,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.218267716,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.233858274,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.233858274,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.233858274,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.233858274,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.233858274,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.233858274,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.233858274,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.218267716,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.218267716,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.226062988,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.218267716,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
0,0.218267716,0,0,0.020999979,-507,-1,3000,0,0,0,0,0,0,0,0,0,0
